-64621,-47.177,10069,7.7068,1841,12,0.23529
-62605,-10.157,-531.71,-4.2121,411.55,30,0.90909
1.0981e+05,-41.487,11040,6.6508,2503.8,42,2
75853,27.275,-1408.2,-9.1587,505.8,42,2
-47033,-76.509,12119,7.0556,2560.4,39,1.625
74207,20.519,-6474,-7.4635,-361.28,42,0.66667
-72355,-43.422,11491,7.9167,2020,9,0.14286
-72219,-38.823,13582,8.0806,2390.8,15,0.2381
74058,36.891,-5314,-8.8156,-464.96,24,0.61538
-46489,-40.393,21985,8.0929,4517.6,57,0.90476
72285,29.386,-9045.4,-8.5603,-1014.7,27,0.42857
-47846,-75.254,11866,8.2626,2406.5,30,0.90909
-56563,-36.221,9688.7,4.6728,2155.1,30,0.47619
82692,13.648,-1457.7,-4.3921,640.88,57,0.90476
75890,42.887,-7220.2,-8.5258,-907.92,15,0.3125
-73598,-2.4098,-3224.1,-5.7036,373.85,57,0.90476
-69882,-36.395,8930.8,7.1611,1498.5,3,0.05
64537,35.223,-6790.6,-7.606,-898.5,12,0.23529
-38407,0.28559,-1353.2,-7.7163,417.83,39,1.625
74873,17.818,-2299.6,-3.9018,106.81,33,0.52381
65957,-8.0055,5201.7,4.1016,895.35,3,0.05
1.0478e+05,32.468,-1100.3,-8.5556,530.93,42,2
81371,24.517,-3226.4,-4.0471,-182.21,24,0.38095
-79881,7.3035,-5729.5,-5.1437,-889.07,3,0.05
87441,-10.993,6210.1,5.1554,1178.1,6,0.10526
-78197,7.5129,-9115.3,-8.4433,-1036.7,24,0.38095
-91235,4.0893,-4806.6,-4.8555,-710,6,0.10526
93141,-17.129,22200,7.2063,4605.6,63,1
95849,-20.238,22700,8.2151,4583.6,57,0.90476
-60838,-49.896,10812,8.003,1985.5,15,0.3125
82126,-18.142,16094,8.1063,3009.6,27,0.42857
-59116,-36.054,12683,7.7076,2293.4,15,0.2381
75862,40.03,-5398,-4.9949,-914.2,3,0.047619
74543,-23.779,6724.6,4.0289,1639.9,30,0.90909
87075,-4.4931,4413.9,3.2831,898.5,9,0.16667
1.1748e+05,-53.135,7566.5,4.127,2073.5,48,3.2
-71059,-39.432,9729.5,4.4251,2211.7,33,0.52381
-52162,-50.332,10191,7.7123,1913.2,15,0.3125
74990,24.109,-4877.3,-4.8559,-546.64,15,0.2381
-75716,1.7143,-4746.2,-5.519,-367.57,27,0.42857
-71626,2.4489,-3311.2,-4.7808,-326.73,15,0.3125
-62914,3.4099,-3070.9,-4.4643,-282.74,15,0.3125
95032,30.18,-2081.3,-8.1376,295.31,36,1.3333
56703,34.616,-7597.9,-7.7328,-1074.4,9,0.16667
